DATE,Country,Confirmed,Recovered,Deaths,Date
22/04/2020,Egypt,3659,935,276,Apr-20
22/04/2020,Eritrea,39,6,0,Apr-20
22/04/2020,Estonia,1559,184,44,Apr-20
22/04/2020,Eswatini,31,8,1,Apr-20
22/04/2020,Ethiopia,116,21,3,Apr-20
22/04/2020,Fiji,18,8,0,Apr-20
22/04/2020,Finland,4129,2000,149,Apr-20
22/04/2020,France,155980,40657,21342,Apr-20
22/04/2020,Gabon,166,24,1,Apr-20
22/04/2020,Gambia,10,2,1,Apr-20
22/04/2020,Georgia,416,107,5,Apr-20
22/04/2020,Germany,150648,99400,5279,Apr-20
22/04/2020,Ghana,1154,99,9,Apr-20
22/04/2020,Greece,2408,577,121,Apr-20
22/04/2020,Grenada,15,6,0,Apr-20
22/04/2020,Guatemala,316,24,8,Apr-20
22/04/2020,Guinea,761,164,6,Apr-20
22/04/2020,Guinea-Bissau,50,3,0,Apr-20
22/04/2020,Guyana,67,9,7,Apr-20
22/04/2020,Haiti,62,2,4,Apr-20
22/04/2020,Honduras,510,30,46,Apr-20
22/04/2020,Hungary,2168,295,225,Apr-20
22/04/2020,Iceland,1785,1462,10,Apr-20
22/04/2020,India,21370,4370,681,Apr-20
22/04/2020,Indonesia,7418,913,635,Apr-20
22/04/2020,Iran,85996,63113,5391,Apr-20
22/04/2020,Iraq,1631,1146,83,Apr-20
22/04/2020,Ireland,16671,9233,769,Apr-20
22/04/2020,Israel,14498,5215,189,Apr-20
22/04/2020,Italy,187327,54543,25085,Apr-20
22/04/2020,Jamaica,233,27,6,Apr-20
22/04/2020,Japan,11512,1356,281,Apr-20
22/04/2020,Jordan,435,315,7,Apr-20
22/04/2020,Kazakhstan,2135,515,19,Apr-20
22/04/2020,Kenya,303,74,14,Apr-20
22/04/2020,"Korea,,South",10694,8277,238,Apr-20
22/04/2020,Kosovo,630,138,18,Apr-20
22/04/2020,Kuwait,2248,443,13,Apr-20
22/04/2020,Kyrgyzstan,612,254,7,Apr-20
22/04/2020,Laos,19,4,0,Apr-20
22/04/2020,Latvia,761,133,11,Apr-20
22/04/2020,Lebanon,682,113,22,Apr-20
22/04/2020,Lesotho,0,0,0,Apr-20
22/04/2020,Liberia,101,20,8,Apr-20
22/04/2020,Libya,59,15,1,Apr-20
22/04/2020,Liechtenstein,81,55,1,Apr-20
22/04/2020,Lithuania,1370,357,38,Apr-20
22/04/2020,Luxembourg,3654,711,80,Apr-20
22/04/2020,Madagascar,121,52,0,Apr-20
22/04/2020,Malawi,23,3,3,Apr-20
22/04/2020,Malaysia,5532,3452,93,Apr-20
22/04/2020,Maldives,86,16,0,Apr-20
22/04/2020,Mali,293,73,17,Apr-20
22/04/2020,Malta,444,165,3,Apr-20
22/04/2020,Mauritania,7,6,1,Apr-20
22/04/2020,Mauritius,329,261,9,Apr-20
22/04/2020,Mexico,10544,2627,970,Apr-20
22/04/2020,Moldova,2778,560,75,Apr-20
22/04/2020,Monaco,94,26,3,Apr-20
22/04/2020,Mongolia,35,8,0,Apr-20
22/04/2020,Montenegro,315,116,5,Apr-20
22/04/2020,Morocco,3446,417,149,Apr-20
22/04/2020,Mozambique,41,8,0,Apr-20
22/04/2020,Namibia,16,6,0,Apr-20
22/04/2020,Nepal,45,7,0,Apr-20
22/04/2020,Netherlands,35032,101,4068,Apr-20
22/04/2020,Nicaragua,10,7,2,Apr-20
22/04/2020,Niger,662,193,22,Apr-20
22/04/2020,Nigeria,873,197,28,Apr-20
22/04/2020,Norway,7338,32,187,Apr-20
22/04/2020,Oman,1614,238,8,Apr-20
22/04/2020,Pakistan,11155,2527,237,Apr-20
22/04/2020,Panama,4821,231,141,Apr-20
22/04/2020,Paraguay,213,62,9,Apr-20
22/04/2020,Peru,19250,7027,530,Apr-20
22/04/2020,Philippines,6710,693,446,Apr-20
22/04/2020,Poland,10169,1513,426,Apr-20
22/04/2020,Portugal,21982,1143,785,Apr-20
22/04/2020,Qatar,7141,689,10,Apr-20
22/04/2020,Romania,9710,2406,524,Apr-20
22/04/2020,Russia,57999,4420,513,Apr-20
22/04/2020,Rwanda,153,84,0,Apr-20
22/04/2020,Senegal,442,253,6,Apr-20
22/04/2020,Serbia,7144,1025,134,Apr-20
22/04/2020,Seychelles,11,5,0,Apr-20
22/04/2020,Singapore,10141,896,12,Apr-20
22/04/2020,Slovakia,1244,284,14,Apr-20
22/04/2020,Slovenia,1353,205,79,Apr-20
22/04/2020,Somalia,286,4,8,Apr-20
22/04/2020,Spain,208389,85915,21717,Apr-20
22/04/2020,Sudan,140,12,13,Apr-20
22/04/2020,Suriname,10,6,1,Apr-20
22/04/2020,Sweden,16004,0,1937,Apr-20
22/04/2020,Switzerland,28268,19900,1509,Apr-20
22/04/2020,Syria,42,6,3,Apr-20
22/04/2020,Taiwan*,426,236,6,Apr-20
22/04/2020,Tajikistan,0,0,0,Apr-20
22/04/2020,Tanzania,284,11,10,Apr-20
22/04/2020,Thailand,2826,2352,49,Apr-20
22/04/2020,Timor-Leste,23,1,0,Apr-20
22/04/2020,Togo,88,56,6,Apr-20
22/04/2020,Tunisia,909,190,38,Apr-20
22/04/2020,Turkey,98674,16477,2376,Apr-20
22/04/2020,US,835976,77366,47475,Apr-20
22/04/2020,Uganda,63,45,0,Apr-20
22/04/2020,Ukraine,6592,424,174,Apr-20
22/04/2020,Uruguay,549,337,12,Apr-20
22/04/2020,Uzbekistan,1716,450,7,Apr-20
22/04/2020,Venezuela,288,122,10,Apr-20
22/04/2020,Vietnam,268,223,0,Apr-20
22/04/2020,Yemen,1,0,0,Apr-20
22/04/2020,Zambia,74,35,3,Apr-20
22/04/2020,Zimbabwe,28,2,4,Apr-20
23/04/2020,Afghanistan,1279,179,42,Apr-20
23/04/2020,Albania,663,385,27,Apr-20
23/04/2020,Algeria,3007,1355,407,Apr-20
23/04/2020,Andorra,723,333,37,Apr-20
23/04/2020,Angola,25,6,2,Apr-20
23/04/2020,Argentina,3435,919,165,Apr-20
23/04/2020,Armenia,1523,659,24,Apr-20
23/04/2020,Australia,6662,5047,75,Apr-20
23/04/2020,Austria,15002,11694,522,Apr-20
23/04/2020,Azerbaijan,1548,948,20,Apr-20
23/04/2020,Bahamas,72,14,11,Apr-20
23/04/2020,Bahrain,2217,1082,8,Apr-20
23/04/2020,Bangladesh,4186,108,127,Apr-20
23/04/2020,Barbados,76,30,6,Apr-20
23/04/2020,Belarus,8022,938,60,Apr-20
23/04/2020,Belgium,42797,9800,6490,Apr-20
23/04/2020,Belize,18,5,2,Apr-20
23/04/2020,Benin,54,27,1,Apr-20
23/04/2020,Bhutan,7,3,0,Apr-20
23/04/2020,Bolivia,703,44,43,Apr-20
23/04/2020,Botswana,22,0,1,Apr-20
23/04/2020,Brazil,50036,26573,3331,Apr-20
23/04/2020,Brunei,138,119,1,Apr-20
23/04/2020,Bulgaria,1097,190,52,Apr-20
23/04/2020,Burma,139,9,5,Apr-20
23/04/2020,Burundi,11,4,1,Apr-20
23/04/2020,Cambodia,122,110,0,Apr-20
23/04/2020,Cameroon,1334,668,43,Apr-20
23/04/2020,Canada,43299,14761,2241,Apr-20
23/04/2020,Chad,33,8,0,Apr-20
23/04/2020,Chile,11812,5804,168,Apr-20
23/04/2020,China,83884,77983,4636,Apr-20
23/04/2020,Colombia,4561,927,215,Apr-20
23/04/2020,Comoros,0,0,0,Apr-20
23/04/2020,Croatia,1981,883,50,Apr-20
23/04/2020,Cuba,1235,365,43,Apr-20
23/04/2020,Cyprus,795,98,13,Apr-20
23/04/2020,Czechia,7187,2152,210,Apr-20
23/04/2020,Denmark,8271,5573,394,Apr-20
23/04/2020,Djibouti,986,252,2,Apr-20
23/04/2020,Dominica,16,9,0,Apr-20
23/04/2020,Ecuador,11183,1328,560,Apr-20
23/04/2020,Egypt,3891,1004,287,Apr-20
23/04/2020,Eritrea,39,6,0,Apr-20
23/04/2020,Estonia,1592,192,45,Apr-20
23/04/2020,Eswatini,31,8,1,Apr-20
23/04/2020,Ethiopia,116,21,3,Apr-20
23/04/2020,Fiji,18,8,0,Apr-20
23/04/2020,Finland,4284,2000,172,Apr-20
23/04/2020,France,158303,42088,21858,Apr-20
23/04/2020,Gabon,167,24,2,Apr-20
23/04/2020,Gambia,10,2,1,Apr-20
23/04/2020,Georgia,425,111,5,Apr-20
23/04/2020,Germany,153129,103300,5575,Apr-20
23/04/2020,Ghana,1154,99,9,Apr-20
23/04/2020,Greece,2463,577,125,Apr-20
23/04/2020,Grenada,15,6,0,Apr-20
23/04/2020,Guatemala,384,30,11,Apr-20
23/04/2020,Guinea,862,170,6,Apr-20
23/04/2020,Guinea-Bissau,50,3,0,Apr-20
23/04/2020,Guyana,70,9,7,Apr-20
23/04/2020,Haiti,72,2,5,Apr-20
23/04/2020,Honduras,519,31,47,Apr-20
23/04/2020,Hungary,2284,390,239,Apr-20
23/04/2020,Iceland,1789,1509,10,Apr-20
23/04/2020,India,23077,5012,721,Apr-20
23/04/2020,Indonesia,7775,960,647,Apr-20
23/04/2020,Iran,87026,64843,5481,Apr-20
23/04/2020,Iraq,1677,1171,83,Apr-20
23/04/2020,Ireland,17607,9233,794,Apr-20
23/04/2020,Israel,14803,5611,192,Apr-20
23/04/2020,Italy,189973,57576,25549,Apr-20
23/04/2020,Jamaica,257,28,6,Apr-20
23/04/2020,Japan,12368,1494,328,Apr-20
23/04/2020,Jordan,437,318,7,Apr-20
23/04/2020,Kazakhstan,2289,560,20,Apr-20
23/04/2020,Kenya,320,89,14,Apr-20
23/04/2020,"Korea,,South",10708,8501,240,Apr-20
23/04/2020,Kosovo,669,159,19,Apr-20
23/04/2020,Kuwait,2399,498,14,Apr-20
23/04/2020,Kyrgyzstan,631,302,8,Apr-20
23/04/2020,Laos,19,4,0,Apr-20
23/04/2020,Latvia,778,133,11,Apr-20
23/04/2020,Lebanon,688,140,22,Apr-20
23/04/2020,Lesotho,0,0,0,Apr-20
23/04/2020,Liberia,101,20,8,Apr-20
23/04/2020,Libya,60,15,2,Apr-20
23/04/2020,Liechtenstein,81,55,1,Apr-20
23/04/2020,Lithuania,1398,399,40,Apr-20
23/04/2020,Luxembourg,3665,728,83,Apr-20
23/04/2020,Madagascar,121,58,0,Apr-20
23/04/2020,Malawi,33,3,3,Apr-20
23/04/2020,Malaysia,5603,3542,95,Apr-20
23/04/2020,Maldives,108,16,0,Apr-20
23/04/2020,Mali,309,77,21,Apr-20
23/04/2020,Malta,445,204,3,Apr-20
23/04/2020,Mauritania,7,6,1,Apr-20
23/04/2020,Mauritius,331,266,9,Apr-20
23/04/2020,Mexico,11633,2627,1069,Apr-20
23/04/2020,Moldova,2926,661,80,Apr-20
23/04/2020,Monaco,94,35,4,Apr-20
23/04/2020,Mongolia,36,9,0,Apr-20
23/04/2020,Montenegro,316,123,5,Apr-20
23/04/2020,Morocco,3568,456,155,Apr-20
23/04/2020,Mozambique,46,9,0,Apr-20
23/04/2020,Namibia,16,7,0,Apr-20
23/04/2020,Nepal,48,10,0,Apr-20
23/04/2020,Netherlands,35921,101,4192,Apr-20
23/04/2020,Nicaragua,11,7,3,Apr-20
23/04/2020,Niger,671,256,24,Apr-20
23/04/2020,Nigeria,981,197,31,Apr-20
23/04/2020,Norway,7401,32,194,Apr-20
23/04/2020,Oman,1716,307,9,Apr-20
23/04/2020,Pakistan,11940,2755,253,Apr-20
23/04/2020,Panama,5166,271,146,Apr-20
23/04/2020,Paraguay,213,67,9,Apr-20
23/04/2020,Peru,20914,7422,572,Apr-20
23/04/2020,Philippines,6981,722,462,Apr-20
23/04/2020,Poland,10511,1740,454,Apr-20
23/04/2020,Portugal,22353,1201,820,Apr-20
23/04/2020,Qatar,7764,750,10,Apr-20
23/04/2020,Romania,10096,2478,545,Apr-20
23/04/2020,Russia,62773,4891,555,Apr-20
23/04/2020,Rwanda,154,87,0,Apr-20
23/04/2020,Senegal,479,257,6,Apr-20
23/04/2020,Serbia,7276,1067,139,Apr-20
23/04/2020,Seychelles,11,6,0,Apr-20
23/04/2020,Singapore,11178,924,12,Apr-20
23/04/2020,Slovakia,1325,288,15,Apr-20
23/04/2020,Slovenia,1366,211,79,Apr-20
23/04/2020,Somalia,328,8,16,Apr-20
23/04/2020,Spain,213024,89250,22157,Apr-20
23/04/2020,Sudan,174,14,16,Apr-20
23/04/2020,Suriname,10,6,1,Apr-20
23/04/2020,Sweden,16755,0,2021,Apr-20
23/04/2020,Switzerland,28496,20600,1549,Apr-20
23/04/2020,Syria,42,6,3,Apr-20
23/04/2020,Taiwan*,427,253,6,Apr-20
23/04/2020,Tajikistan,0,0,0,Apr-20
23/04/2020,Tanzania,284,11,10,Apr-20
23/04/2020,Thailand,2839,2430,50,Apr-20
23/04/2020,Timor-Leste,23,1,0,Apr-20
23/04/2020,Togo,88,59,6,Apr-20
23/04/2020,Tunisia,918,190,38,Apr-20
23/04/2020,Turkey,101790,18491,2491,Apr-20
23/04/2020,US,870068,80203,49789,Apr-20
23/04/2020,Uganda,74,46,0,Apr-20
23/04/2020,Ukraine,7170,504,187,Apr-20
23/04/2020,Uruguay,557,354,12,Apr-20
23/04/2020,Uzbekistan,1758,561,7,Apr-20
23/04/2020,Venezuela,311,126,10,Apr-20
23/04/2020,Vietnam,268,224,0,Apr-20
23/04/2020,Yemen,1,0,0,Apr-20
23/04/2020,Zambia,76,37,3,Apr-20
23/04/2020,Zimbabwe,28,2,4,Apr-20
24/04/2020,Afghanistan,1351,188,43,Apr-20
24/04/2020,Albania,678,394,27,Apr-20
24/04/2020,Algeria,3127,1408,415,Apr-20
24/04/2020,Andorra,731,344,40,Apr-20
24/04/2020,Angola,25,6,2,Apr-20
24/04/2020,Argentina,3607,976,176,Apr-20
24/04/2020,Armenia,1596,728,27,Apr-20
24/04/2020,Australia,6677,5136,79,Apr-20
24/04/2020,Austria,15071,11872,530,Apr-20
24/04/2020,Azerbaijan,1592,1013,21,Apr-20
24/04/2020,Bahamas,73,15,11,Apr-20
24/04/2020,Bahrain,2518,1113,8,Apr-20
24/04/2020,Bangladesh,4689,112,131,Apr-20
24/04/2020,Barbados,77,31,6,Apr-20
24/04/2020,Belarus,8773,1120,63,Apr-20
24/04/2020,Belgium,44293,10122,6679,Apr-20
24/04/2020,Belize,18,5,2,Apr-20
24/04/2020,Benin,54,27,1,Apr-20
24/04/2020,Bhutan,7,3,0,Apr-20
24/04/2020,Bolivia,807,54,44,Apr-20
24/04/2020,Botswana,22,0,1,Apr-20
24/04/2020,Brazil,54043,27655,3704,Apr-20
24/04/2020,Brunei,138,120,1,Apr-20
24/04/2020,Bulgaria,1234,197,54,Apr-20
24/04/2020,Burma,144,9,5,Apr-20
24/04/2020,Burundi,11,4,1,Apr-20
24/04/2020,Cambodia,122,117,0,Apr-20
24/04/2020,Cameroon,1430,668,43,Apr-20
24/04/2020,Canada,44919,15149,2402,Apr-20
24/04/2020,Chad,40,8,0,Apr-20
24/04/2020,Chile,12306,6327,174,Apr-20
24/04/2020,China,83899,78109,4636,Apr-20
24/04/2020,Colombia,4881,1003,225,Apr-20
24/04/2020,Comoros,0,0,0,Apr-20
24/04/2020,Croatia,2009,982,51,Apr-20
24/04/2020,Cuba,1285,416,49,Apr-20
24/04/2020,Cyprus,804,98,14,Apr-20
24/04/2020,Czechia,7273,2371,214,Apr-20
24/04/2020,Denmark,8408,5715,403,Apr-20
24/04/2020,Djibouti,999,330,2,Apr-20
24/04/2020,Dominica,16,10,0,Apr-20
24/04/2020,Ecuador,22719,1366,576,Apr-20
24/04/2020,Egypt,4092,1075,294,Apr-20
24/04/2020,Eritrea,39,11,0,Apr-20
24/04/2020,Estonia,1605,206,46,Apr-20
24/04/2020,Eswatini,36,10,1,Apr-20
24/04/2020,Ethiopia,117,25,3,Apr-20
24/04/2020,Fiji,18,10,0,Apr-20
24/04/2020,Finland,4395,2500,177,Apr-20
24/04/2020,France,159952,43493,22248,Apr-20
24/04/2020,Gabon,172,26,3,Apr-20
24/04/2020,Gambia,10,2,1,Apr-20
24/04/2020,Georgia,444,132,5,Apr-20
24/04/2020,Germany,154999,109800,5760,Apr-20
24/04/2020,Ghana,1279,134,10,Apr-20
24/04/2020,Greece,2490,577,130,Apr-20
24/04/2020,Grenada,15,7,0,Apr-20
24/04/2020,Guatemala,430,30,11,Apr-20
24/04/2020,Guinea,954,191,6,Apr-20
24/04/2020,Guinea-Bissau,52,3,0,Apr-20
24/04/2020,Guyana,73,12,7,Apr-20
24/04/2020,Haiti,72,2,5,Apr-20
24/04/2020,Honduras,591,58,55,Apr-20
24/04/2020,Hungary,2443,458,262,Apr-20
24/04/2020,Iceland,1789,1542,10,Apr-20
24/04/2020,India,24530,5498,780,Apr-20
24/04/2020,Indonesia,8211,1002,689,Apr-20
24/04/2020,Iran,88194,66599,5574,Apr-20
24/04/2020,Iraq,1708,1204,86,Apr-20
24/04/2020,Ireland,18184,9233,1014,Apr-20
24/04/2020,Israel,15058,6003,194,Apr-20
24/04/2020,Italy,192994,60498,25969,Apr-20
24/04/2020,Jamaica,288,28,7,Apr-20
24/04/2020,Japan,12829,1530,345,Apr-20
24/04/2020,Jordan,441,326,7,Apr-20
24/04/2020,Kazakhstan,2482,604,25,Apr-20
24/04/2020,Kenya,336,94,14,Apr-20
24/04/2020,"Korea,,South",10718,8635,240,Apr-20
24/04/2020,Kosovo,703,162,19,Apr-20
24/04/2020,Kuwait,2614,613,15,Apr-20
24/04/2020,Kyrgyzstan,665,345,8,Apr-20
24/04/2020,Laos,19,4,0,Apr-20
24/04/2020,Latvia,784,267,12,Apr-20
24/04/2020,Lebanon,696,140,22,Apr-20
24/04/2020,Lesotho,0,0,0,Apr-20
24/04/2020,Liberia,117,25,8,Apr-20
24/04/2020,Libya,61,18,2,Apr-20
24/04/2020,Liechtenstein,81,55,1,Apr-20
24/04/2020,Lithuania,1410,430,40,Apr-20
24/04/2020,Luxembourg,3695,3007,85,Apr-20
24/04/2020,Madagascar,122,61,0,Apr-20
24/04/2020,Malawi,33,4,3,Apr-20
24/04/2020,Malaysia,5691,3663,96,Apr-20
24/04/2020,Maldives,129,16,0,Apr-20
24/04/2020,Mali,325,87,21,Apr-20
24/04/2020,Malta,447,223,3,Apr-20
24/04/2020,Mauritania,7,6,1,Apr-20
24/04/2020,Mauritius,331,285,9,Apr-20
24/04/2020,Mexico,12872,2627,1221,Apr-20
24/04/2020,Moldova,3110,755,84,Apr-20
24/04/2020,Monaco,94,41,4,Apr-20
24/04/2020,Mongolia,37,9,0,Apr-20
24/04/2020,Montenegro,319,123,6,Apr-20
24/04/2020,Morocco,3758,486,158,Apr-20
24/04/2020,Mozambique,65,12,0,Apr-20
24/04/2020,Namibia,16,7,0,Apr-20
24/04/2020,Nepal,49,11,0,Apr-20
24/04/2020,Netherlands,36729,102,4304,Apr-20
24/04/2020,Nicaragua,11,7,3,Apr-20
24/04/2020,Niger,681,289,24,Apr-20
24/04/2020,Nigeria,1095,208,32,Apr-20
24/04/2020,Norway,7463,32,199,Apr-20
24/04/2020,Oman,1790,325,10,Apr-20
24/04/2020,Pakistan,12723,2866,269,Apr-20
24/04/2020,Panama,5338,319,154,Apr-20
24/04/2020,Paraguay,223,78,9,Apr-20
24/04/2020,Peru,21648,7496,634,Apr-20
24/04/2020,Philippines,7192,762,477,Apr-20
24/04/2020,Poland,10892,1944,494,Apr-20
24/04/2020,Portugal,22797,1228,854,Apr-20
24/04/2020,Qatar,8525,809,10,Apr-20
24/04/2020,Romania,10417,2817,567,Apr-20
24/04/2020,Russia,68622,5568,615,Apr-20
24/04/2020,Rwanda,176,87,0,Apr-20
24/04/2020,Senegal,545,262,7,Apr-20
24/04/2020,Serbia,7483,1094,144,Apr-20
24/04/2020,Seychelles,11,6,0,Apr-20
24/04/2020,Singapore,12075,956,12,Apr-20
24/04/2020,Slovakia,1360,355,17,Apr-20
24/04/2020,Slovenia,1373,211,80,Apr-20
24/04/2020,Somalia,328,8,16,Apr-20
24/04/2020,Spain,202990,92355,22524,Apr-20
24/04/2020,Sudan,174,14,16,Apr-20
24/04/2020,Suriname,10,7,1,Apr-20
24/04/2020,Sweden,17567,0,2152,Apr-20
24/04/2020,Switzerland,28677,21000,1589,Apr-20
24/04/2020,Syria,42,6,3,Apr-20
24/04/2020,Taiwan*,428,264,6,Apr-20
24/04/2020,Tajikistan,0,0,0,Apr-20
24/04/2020,Tanzania,299,48,10,Apr-20
24/04/2020,Thailand,2907,2547,51,Apr-20
24/04/2020,Timor-Leste,24,2,0,Apr-20
24/04/2020,Togo,90,59,6,Apr-20
24/04/2020,Tunisia,922,194,38,Apr-20
24/04/2020,Turkey,104912,21737,2600,Apr-20
24/04/2020,US,906244,99079,51564,Apr-20
24/04/2020,Uganda,75,46,0,Apr-20
24/04/2020,Ukraine,7647,782,201,Apr-20
24/04/2020,Uruguay,563,369,12,Apr-20
24/04/2020,Uzbekistan,1804,621,8,Apr-20
24/04/2020,Venezuela,318,132,10,Apr-20
24/04/2020,Vietnam,270,220,0,Apr-20
24/04/2020,Yemen,1,1,0,Apr-20
24/04/2020,Zambia,84,37,3,Apr-20
24/04/2020,Zimbabwe,29,2,4,Apr-20
25/04/2020,Afghanistan,1463,188,47,Apr-20
25/04/2020,Albania,712,403,27,Apr-20
25/04/2020,Algeria,3256,1479,419,Apr-20
25/04/2020,Andorra,738,344,40,Apr-20
25/04/2020,Angola,25,6,2,Apr-20
25/04/2020,Argentina,3780,1030,185,Apr-20
25/04/2020,Armenia,1677,803,28,Apr-20
25/04/2020,Australia,6694,5376,80,Apr-20
25/04/2020,Austria,15148,12103,536,Apr-20
25/04/2020,Azerbaijan,1617,1080,21,Apr-20
25/04/2020,Bahamas,78,15,11,Apr-20
25/04/2020,Bahrain,2588,1160,8,Apr-20
25/04/2020,Bangladesh,4998,113,140,Apr-20
25/04/2020,Barbados,79,31,6,Apr-20
25/04/2020,Belarus,9590,1573,67,Apr-20
25/04/2020,Belgium,45325,10417,6917,Apr-20
25/04/2020,Belize,18,5,2,Apr-20
25/04/2020,Benin,54,27,1,Apr-20
25/04/2020,Bhutan,7,3,0,Apr-20
25/04/2020,Bolivia,866,54,46,Apr-20
25/04/2020,Botswana,22,0,1,Apr-20
25/04/2020,Brazil,59324,29160,4057,Apr-20
25/04/2020,Brunei,138,121,1,Apr-20
25/04/2020,Bulgaria,1247,197,55,Apr-20
25/04/2020,Burma,146,10,5,Apr-20
25/04/2020,Burundi,11,4,1,Apr-20
25/04/2020,Cambodia,122,117,0,Apr-20
25/04/2020,Cameroon,1518,697,53,Apr-20
25/04/2020,Canada,46371,16013,2571,Apr-20
25/04/2020,Chad,46,15,0,Apr-20
25/04/2020,Chile,12858,6746,181,Apr-20
25/04/2020,China,83909,78175,4636,Apr-20
25/04/2020,Colombia,5142,1067,233,Apr-20
25/04/2020,Comoros,0,0,0,Apr-20
25/04/2020,Croatia,2016,1034,54,Apr-20
25/04/2020,Cuba,1337,437,51,Apr-20
25/04/2020,Cyprus,810,148,14,Apr-20
25/04/2020,Czechia,7352,2453,218,Apr-20
25/04/2020,Denmark,8643,5858,418,Apr-20
25/04/2020,Djibouti,1008,373,2,Apr-20
25/04/2020,Dominica,16,13,0,Apr-20
25/04/2020,Ecuador,22719,1366,576,Apr-20
25/04/2020,Egypt,4319,1114,307,Apr-20
25/04/2020,Eritrea,39,13,0,Apr-20
25/04/2020,Estonia,1635,228,46,Apr-20
25/04/2020,Eswatini,56,10,1,Apr-20
25/04/2020,Ethiopia,122,29,3,Apr-20
25/04/2020,Fiji,18,10,0,Apr-20
25/04/2020,Finland,4475,2500,186,Apr-20
25/04/2020,France,161644,44594,22617,Apr-20
25/04/2020,Gabon,176,30,3,Apr-20
25/04/2020,Gambia,10,8,1,Apr-20
25/04/2020,Georgia,456,139,5,Apr-20
25/04/2020,Germany,156513,109800,5877,Apr-20
25/04/2020,Ghana,1279,134,10,Apr-20
25/04/2020,Greece,2506,577,130,Apr-20
25/04/2020,Grenada,18,7,0,Apr-20
25/04/2020,Guatemala,473,45,13,Apr-20
25/04/2020,Guinea,996,208,7,Apr-20
25/04/2020,Guinea-Bissau,52,3,0,Apr-20
25/04/2020,Guyana,73,12,7,Apr-20
25/04/2020,Haiti,72,6,6,Apr-20
25/04/2020,Honduras,627,65,59,Apr-20
25/04/2020,Hungary,2443,458,262,Apr-20
25/04/2020,Iceland,1790,1570,10,Apr-20
25/04/2020,India,26283,5939,825,Apr-20
25/04/2020,Indonesia,8607,1042,720,Apr-20
25/04/2020,Iran,89328,68193,5650,Apr-20
25/04/2020,Iraq,1763,1224,86,Apr-20
25/04/2020,Ireland,18561,9233,1063,Apr-20
25/04/2020,Israel,15298,6435,199,Apr-20
25/04/2020,Italy,195351,63120,26384,Apr-20
25/04/2020,Jamaica,305,28,7,Apr-20
25/04/2020,Japan,13231,1656,360,Apr-20
25/04/2020,Jordan,444,332,7,Apr-20
25/04/2020,Kazakhstan,2601,646,25,Apr-20
25/04/2020,Kenya,343,98,14,Apr-20
25/04/2020,"Korea,,South",10728,8717,242,Apr-20
25/04/2020,Kosovo,731,165,20,Apr-20
25/04/2020,Kuwait,2892,656,19,Apr-20
25/04/2020,Kyrgyzstan,665,345,8,Apr-20
25/04/2020,Laos,19,7,0,Apr-20
25/04/2020,Latvia,804,267,12,Apr-20
25/04/2020,Lebanon,704,143,24,Apr-20
25/04/2020,Lesotho,0,0,0,Apr-20
25/04/2020,Liberia,120,25,11,Apr-20
25/04/2020,Libya,61,18,2,Apr-20
25/04/2020,Liechtenstein,81,55,1,Apr-20
25/04/2020,Lithuania,1426,460,41,Apr-20
25/04/2020,Luxembourg,3711,3088,85,Apr-20
25/04/2020,Madagascar,123,62,0,Apr-20
25/04/2020,Malawi,33,4,3,Apr-20
25/04/2020,Malaysia,5742,3762,98,Apr-20
25/04/2020,Maldives,177,17,0,Apr-20
25/04/2020,Mali,370,91,21,Apr-20
25/04/2020,Malta,448,249,4,Apr-20
25/04/2020,Mauritania,7,6,1,Apr-20
25/04/2020,Mauritius,331,295,9,Apr-20
25/04/2020,Mexico,13842,7149,1305,Apr-20
25/04/2020,Moldova,3304,825,94,Apr-20
25/04/2020,Monaco,94,42,4,Apr-20
25/04/2020,Mongolia,37,9,0,Apr-20
25/04/2020,Montenegro,320,153,6,Apr-20
25/04/2020,Morocco,3897,537,159,Apr-20
25/04/2020,Mozambique,70,12,0,Apr-20
25/04/2020,Namibia,16,7,0,Apr-20
25/04/2020,Nepal,49,12,0,Apr-20
25/04/2020,Netherlands,37384,102,4424,Apr-20
25/04/2020,Nicaragua,12,7,3,Apr-20
25/04/2020,Niger,684,325,27,Apr-20
25/04/2020,Nigeria,1182,222,35,Apr-20
25/04/2020,Norway,7499,32,201,Apr-20
25/04/2020,Oman,1905,329,10,Apr-20
25/04/2020,Pakistan,13328,2936,281,Apr-20
25/04/2020,Panama,5538,338,159,Apr-20
25/04/2020,Paraguay,228,85,9,Apr-20
25/04/2020,Peru,25331,7797,700,Apr-20
25/04/2020,Philippines,7294,792,494,Apr-20
25/04/2020,Poland,11273,2126,524,Apr-20
25/04/2020,Portugal,23392,1277,880,Apr-20
25/04/2020,Qatar,9358,929,10,Apr-20
25/04/2020,Romania,10635,2890,601,Apr-20
25/04/2020,Russia,74588,6250,681,Apr-20
25/04/2020,Rwanda,183,88,0,Apr-20
25/04/2020,Senegal,614,276,7,Apr-20
25/04/2020,Serbia,7779,1152,151,Apr-20
25/04/2020,Seychelles,11,6,0,Apr-20
25/04/2020,Singapore,12693,1002,12,Apr-20
25/04/2020,Slovakia,1373,386,17,Apr-20
25/04/2020,Slovenia,1388,219,81,Apr-20
25/04/2020,Somalia,390,8,18,Apr-20
25/04/2020,Spain,205905,95708,22902,Apr-20
25/04/2020,Sudan,213,19,17,Apr-20
